Frame Rate:,29.9700299700
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
66,00:00:02.202,2.8157450674974043,1.825506230529595,3.268107476635514,3.353621495327103
67,00:00:02.236,2.434566458982347,1.3776869158878504,3.1649143302180685,2.7610981308411215
68,00:00:02.269,2.281347352024922,0.8425623052959501,3.141588785046729,2.8598909657320872
69,00:00:02.302,2.141056593977155,0.9113317757009346,2.789836448598131,2.7220015576323986
70,00:00:02.336,2.420872274143302,1.072936137071651,2.799221183800623,3.390459501557632
71,00:00:02.369,3.275519210799585,2.473247663551402,3.2628504672897196,4.090459501557633
72,00:00:02.402,2.1579439252336448,1.2024922118380061,2.335630841121495,2.935708722741433
73,00:00:02.436,2.199117341640706,1.2310358255451714,2.24696261682243,3.1193535825545173
74,00:00:02.469,2.173585150571132,1.5181464174454828,1.8257788161993769,3.176830218068536
75,00:00:02.502,2.5602803738317754,1.9326713395638628,2.294898753894081,3.453271028037383
76,00:00:02.536,1.9835280373831778,1.1607476635514018,1.772157320872274,3.017679127725857
77,00:00:02.569,2.0491692627206644,1.2501947040498442,1.765809968847352,3.1315031152647976
78,00:00:02.603,2.3849039460020767,1.4639018691588785,2.0785046728971963,3.6123052959501556
79,00:00:02.636,2.1020508826583595,1.343107476635514,1.8040887850467289,3.158956386292835
80,00:00:02.669,1.9574247144340602,1.0957554517133956,1.672663551401869,3.103855140186916
81,00:00:02.703,2.0191978193146416,1.4979750778816199,1.6536604361370717,2.9059579439252334
82,00:00:02.736,1.6897326064382139,1.1082943925233646,1.3971183800623053,2.563785046728972
83,00:00:02.769,1.482969885773624,0.927297507788162,1.158411214953271,2.363200934579439
84,00:00:02.803,2.2005192107995843,1.7621105919003115,1.4797507788161994,3.359696261682243
85,00:00:02.836,1.4156282450674975,0.9985202492211838,1.0693146417445483,2.17904984423676
86,00:00:02.870,2.0834241952232606,1.563278816199377,1.5397585669781932,3.1472352024922117
87,00:00:02.903,1.306788681204569,0.798481308411215,1.1251947040498442,1.9966900311526479
88,00:00:02.936,2.0404854620976116,1.6338395638629284,1.4394859813084113,3.048130841121495
89,00:00:02.970,1.4641095534787123,0.9940031152647975,1.2575545171339564,2.140771028037383
90,00:00:03.003,2.2943665628245067,1.9630451713395638,1.6804906542056075,3.2395638629283487
91,00:00:03.036,1.8793354101765318,1.3373052959501557,1.4425623052959502,2.858138629283489
92,00:00:03.070,1.6655244029075806,1.0328660436137072,1.4690031152647975,2.4947040498442368
93,00:00:03.103,1.144898753894081,0.5751947040498442,1.1889018691588784,1.6705996884735201
94,00:00:03.136,1.2411734164070614,0.6582165109034268,1.2305295950155763,1.8347741433021807
95,00:00:03.170,1.3582294911734163,0.7859034267912772,1.251830218068536,2.036954828660436
96,00:00:03.203,1.6062435098650052,0.9567367601246106,1.3959501557632399,2.466043613707165
97,00:00:03.237,1.1557502596053997,0.6595794392523364,1.1441588785046728,1.66351246105919
98,00:00:03.270,1.291991173416407,0.6332554517133956,1.2653426791277258,1.9773753894080996
99,00:00:03.303,1.1840861889927312,0.7008177570093458,1.2070872274143303,1.644353582554517
100,00:00:03.337,1.8608385254413289,1.1037383177570093,1.5193146417445482,2.95946261682243
101,00:00:03.370,1.7132009345794392,0.9051791277258567,1.4737538940809969,2.760669781931464
102,00:00:03.403,1.4243769470404983,0.6787772585669782,1.4057242990654206,2.1886292834890964
103,00:00:03.437,2.2289719626168223,1.5350467289719627,1.8994158878504672,3.2524532710280374
104,00:00:03.470,1.6037512980269988,0.9954439252336449,1.5116822429906542,2.3041277258566977
105,00:00:03.504,2.109592419522326,1.445132398753894,1.7771028037383179,3.1065420560747663
106,00:00:03.537,1.456853582554517,0.8471183800623053,1.491783489096573,2.0316588785046727
107,00:00:03.570,1.5249999999999997,0.9577881619937695,1.548481308411215,2.0687305295950154
108,00:00:03.604,1.606580996884735,1.0591900311526479,1.6338006230529596,2.126752336448598
109,00:00:03.637,1.7830477673935619,0.9271806853582555,1.7860981308411215,2.6358644859813083
110,00:00:03.670,1.5688862928348908,0.7516744548286605,1.8101246105919002,2.1448598130841123
111,00:00:03.704,1.447092419522326,0.5485202492211838,1.7536604361370716,2.039096573208723
112,00:00:03.737,1.3440680166147458,0.6663161993769471,1.6535046728971963,1.7123831775700935
113,00:00:03.770,1.5138629283489096,0.7313084112149533,1.7817367601246106,2.028543613707165
114,00:00:03.804,1.3222222222222222,0.579595015576324,1.7043613707165108,1.6827102803738319
115,00:00:03.837,1.3052440290758047,0.5312305295950156,1.7668613707165108,1.6176401869158878
116,00:00:03.871,1.2244158878504672,0.626285046728972,1.6137071651090342,1.4332554517133957
117,00:00:03.904,2.5106827622014536,2.4576713395638627,2.127842679127726,2.9465342679127726
118,00:00:03.937,1.9220664589823466,1.6766744548286605,1.9151869158878505,2.1743380062305295
119,00:00:03.971,1.3766744548286605,1.1018302180685358,1.490576323987539,1.5376168224299065
120,00:00:04.004,4.174883177570093,5.079672897196262,3.1582554517133956,4.286721183800623
121,00:00:04.037,1.162941329179647,0.7630841121495328,1.2259345794392524,1.4998052959501558
122,00:00:04.071,1.1534916926272067,0.8061526479750779,1.304361370716511,1.349961059190031
123,00:00:04.104,0.9114226375908618,0.5320093457943925,1.174260124610592,1.0279984423676012
124,00:00:04.137,1.3040887850467289,1.0243769470404984,1.431347352024922,1.4565420560747664
125,00:00:04.171,0.9175363447559709,0.5079828660436138,1.169626168224299,1.075
126,00:00:04.204,0.8939382139148494,0.45042834890965733,1.2107866043613706,1.0205996884735202
127,00:00:04.238,0.9879672897196262,0.6085669781931464,1.223714953271028,1.131619937694704
128,00:00:04.271,1.0644989615784008,0.7126947040498443,1.3126168224299066,1.1681853582554518
129,00:00:04.304,0.8977284527518172,0.532126168224299,1.1729361370716511,0.9881230529595015
130,00:00:04.338,0.9672897196261682,0.6249221183800623,1.267601246105919,1.0093457943925233
131,00:00:04.371,0.9619807892004154,0.6010903426791278,1.1519080996884736,1.1329439252336448
132,00:00:04.404,1.0795041536863967,0.8228193146417445,1.256853582554517,1.1588395638629283
133,00:00:04.438,0.8877466251298026,0.44205607476635517,1.1801791277258566,1.0410046728971962
134,00:00:04.471,1.0731697819314643,0.7098520249221184,1.41351246105919,1.096144859813084
135,00:00:04.505,1.2585929387331258,0.8266744548286604,1.6540109034267914,1.2950934579439253
136,00:00:04.538,1.4069184839044653,1.0455996884735201,1.9260903426791278,1.2490654205607477
137,00:00:04.571,1.4104101765316717,0.9505841121495328,1.9473909657320871,1.3332554517133957
138,00:00:04.605,1.5395638629283488,1.2018302180685358,1.942133956386293,1.474727414330218
139,00:00:04.638,1.6276609553478714,0.9623052959501558,2.0716121495327102,1.8490654205607477
140,00:00:04.671,1.6803089304257528,1.3559579439252336,2.005607476635514,1.679361370716511
141,00:00:04.705,1.572429906542056,0.8047897196261682,1.977803738317757,1.934696261682243
142,00:00:04.738,1.5993120456905503,1.0134345794392523,1.881931464174455,1.902570093457944
143,00:00:04.771,1.7288032191069576,0.9489096573208723,2.039369158878505,2.1981308411214955
144,00:00:04.805,1.755334890965732,1.1329828660436136,2.0707165109034267,2.0623052959501558
145,00:00:04.838,1.7591510903426792,0.8301791277258567,2.1471183800623055,2.3001557632398755
146,00:00:04.872,1.7028296988577363,0.7958333333333333,2.0656152647975077,2.2470404984423675
147,00:00:04.905,2.0550103842159917,0.9021028037383177,2.4785046728971962,2.784423676012461
148,00:00:04.938,2.1280503634475596,1.021183800623053,2.5141744548286606,2.8487928348909657
149,00:00:04.972,1.764252336448598,0.746183800623053,2.1097741433021806,2.4367990654205607
150,00:00:05.005,1.757255970924195,0.8205996884735203,2.026752336448598,2.424415887850467
151,00:00:05.038,1.7875778816199377,0.8800623052959502,2.0316588785046727,2.45101246105919
152,00:00:05.072,1.8711318795430945,0.8337227414330218,2.234190031152648,2.5454828660436135
153,00:00:05.105,1.917069055036345,0.7665498442367601,2.482943925233645,2.5017133956386295
154,00:00:05.138,1.8181074766355139,0.6621105919003115,2.4292834890965733,2.3629283489096573
155,00:00:05.172,1.7789849428868123,0.7166666666666667,2.417601246105919,2.2026869158878504
156,00:00:05.205,1.813200934579439,0.8663551401869158,2.3523753894081,2.2208722741433022
157,00:00:05.239,1.7667834890965732,0.7977803738317757,2.2513629283489096,2.2512071651090344
158,00:00:05.272,1.6703790238836966,0.7798676012461059,2.1601635514018693,2.071105919003115
159,00:00:05.305,1.7988836967808932,0.8268302180685358,2.3200545171339564,2.2497663551401867
160,00:00:05.339,2.002596053997923,0.967834890965732,2.4884345794392524,2.551518691588785
161,00:00:05.372,1.9187175493250261,0.7967679127725856,2.522429906542056,2.4369548286604363
162,00:00:05.405,2.012032710280374,0.8794392523364486,2.661176012461059,2.4954828660436137
163,00:00:05.439,1.8514278296988576,0.8072429906542056,2.3782320872274143,2.3688084112149532
164,00:00:05.472,1.8737538940809968,0.825778816199377,2.152258566978193,2.6432242990654204
165,00:00:05.506,70.90838525441329,36.584306853582554,73.46483644859813,102.67601246105919
166,00:00:05.539,0.14548286604361368,0.11164330218068536,0.12165109034267912,0.20315420560747663
167,00:00:05.572,0.11518691588785046,0.12262461059190032,0.07250778816199377,0.1504283489096573
168,00:00:05.606,0.13431983385254412,0.14279595015576324,0.10046728971962617,0.159696261682243
169,00:00:05.639,0.16042315680166147,0.14945482866043613,0.1278816199376947,0.20393302180685358
170,00:00:05.672,0.21387590861889927,0.24964953271028037,0.14003115264797508,0.25194704049844235
171,00:00:05.706,0.18672118380062308,0.19922118380062306,0.13450155763239877,0.22644080996884736
172,00:00:05.739,0.1391355140186916,0.1411993769470405,0.10015576323987539,0.17605140186915888
173,00:00:05.772,0.09839044652128764,0.14813084112149533,0.055179127725856696,0.0918613707165109
174,00:00:05.806,0.16436915887850467,0.197702492211838,0.11440809968847351,0.18099688473520248
175,00:00:05.839,0.07990654205607477,0.09789719626168224,0.06226635514018691,0.07955607476635514
176,00:00:05.873,0.06482346832814123,0.03753894080996885,0.0625,0.09443146417445483
177,00:00:05.906,0.1333982346832814,0.14922118380062305,0.09559968847352025,0.15537383177570094
178,00:00:05.939,0.18456645898234683,0.22503894080996883,0.13434579439252337,0.1943146417445483
179,00:00:05.973,0.154595015576324,0.17017133956386293,0.12017133956386293,0.1734423676012461
180,00:00:06.006,0.6437305295950156,0.6040109034267913,0.5119158878504673,0.8152647975077881
181,00:00:06.039,0.5683670820353063,0.5449766355140186,0.4678738317757009,0.6922507788161993
182,00:00:06.073,0.3686007268951194,0.3746495327102804,0.2649532710280374,0.4661993769470405
183,00:00:06.106,0.08033489096573208,0.06351246105919003,0.06510903426791277,0.11238317757009346
184,00:00:06.139,0.3143172377985462,0.25868380062305296,0.2521028037383178,0.4321651090342679
185,00:00:06.173,0.21978193146417446,0.227297507788162,0.17200155763239874,0.2600467289719626
186,00:00:06.206,0.1657191069574247,0.16577102803738317,0.13968068535825545,0.1917056074766355
187,00:00:06.240,0.23709761163032192,0.2122663551401869,0.19544392523364487,0.30358255451713395
188,00:00:06.273,0.3161085150571132,0.31288940809968846,0.24614485981308412,0.389291277258567
189,00:00:06.306,0.2463265835929387,0.2677180685358255,0.21744548286604362,0.25381619937694705
190,00:00:06.340,0.21584890965732087,0.27764797507788164,0.1601246105919003,0.2097741433021807
191,00:00:06.373,0.23485202492211835,0.2075545171339564,0.21105919003115264,0.2859423676012461
192,00:00:06.406,0.6649143302180686,0.5180295950155763,0.5845794392523365,0.8921339563862928
193,00:00:06.440,0.39504153686396676,0.4045171339563863,0.3426401869158878,0.4379672897196262
194,00:00:06.473,0.309527518172378,0.24330218068535825,0.31565420560747665,0.36962616822429906
195,00:00:06.506,0.6339434060228453,0.5501168224299066,0.6027258566978193,0.7489875389408099
196,00:00:06.540,0.540913811007269,0.5364096573208723,0.4267523364485981,0.6595794392523364
197,00:00:06.573,0.4466251298026999,0.5382009345794393,0.3462227414330218,0.4554517133956386
198,00:00:06.607,0.30771028037383175,0.2738317757009346,0.31978193146417444,0.32951713395638627
199,00:00:06.640,0.21115005192107994,0.15120716510903426,0.22784267912772585,0.25440031152647974
200,00:00:06.673,0.3232736240913811,0.3312305295950156,0.2614096573208723,0.37718068535825544
201,00:00:06.707,0.4272066458982347,0.5215342679127726,0.32496105919003115,0.43512461059190033
202,00:00:06.740,0.33999221183800626,0.33080218068535827,0.26144859813084115,0.4277258566978193
203,00:00:06.773,0.33299584631360335,0.22593457943925233,0.2894470404984424,0.4836059190031153
204,00:00:06.807,0.3957294911734164,0.43901869158878504,0.3081775700934579,0.43999221183800624
205,00:00:06.840,0.39191329179646933,0.3528816199376947,0.40167445482866043,0.42118380062305294
206,00:00:06.874,0.2666536863966771,0.23933021806853583,0.27363707165109036,0.286993769470405
207,00:00:06.907,0.3804517133956386,0.4123442367601246,0.32799844236760123,0.40101246105919003
208,00:00:06.940,0.33139927310488054,0.3864096573208723,0.2570093457943925,0.35077881619937695
209,00:00:06.974,0.2242341640706127,0.22332554517133957,0.18504672897196262,0.26433021806853585
210,00:00:07.007,0.4821131879543094,0.4535436137071651,0.41320093457943924,0.579595015576324
211,00:00:07.040,0.24831256490134992,0.21137071651090342,0.19879283489096572,0.3347741433021807
212,00:00:07.074,0.2891874350986501,0.2853582554517134,0.2303348909657321,0.3518691588785047
213,00:00:07.107,0.19065420560747662,0.16285046728971964,0.18878504672897195,0.22032710280373832
214,00:00:07.140,0.2733515057113188,0.24789719626168225,0.2644080996884735,0.3077492211838006
215,00:00:07.174,0.2156801661474559,0.16666666666666666,0.1999221183800623,0.2804517133956386
216,00:00:07.207,0.41765316718587747,0.4612538940809969,0.35023364485981306,0.4414719626168224
217,00:00:07.241,0.38212616822429907,0.4651869158878505,0.30011682242990656,0.3810747663551402
218,00:00:07.274,0.2786344755970924,0.2834890965732087,0.2250778816199377,0.3273364485981308
219,00:00:07.307,0.37516874350986495,0.41405763239875387,0.28442367601246105,0.42702492211838006
220,00:00:07.341,0.3990524402907581,0.4883956386292835,0.2653816199376947,0.443380062305296
221,00:00:07.374,0.33406022845275185,0.36818535825545173,0.2396417445482866,0.39435358255451713
222,00:00:07.407,0.28926531671858774,0.3870716510903427,0.19353582554517135,0.28718847352024923
223,00:00:07.441,0.31643302180685356,0.38403426791277256,0.21355140186915889,0.3517133956386293
224,00:00:07.474,0.4914979231568017,0.6435358255451713,0.32355919003115263,0.507398753894081
225,00:00:07.508,3.712980269989616,4.001635514018692,2.8284657320872273,4.308839563862929
226,00:00:07.541,0.20733385254413292,0.22188473520249222,0.15685358255451715,0.24326323987538942
227,00:00:07.574,0.1389927310488058,0.09540498442367601,0.12741433021806853,0.1941588785046729
228,00:00:07.608,0.3168483904465213,0.380880062305296,0.20700934579439254,0.36265576323987536
229,00:00:07.641,0.24781931464174456,0.2846183800623053,0.1689252336448598,0.28991433021806856
230,00:00:07.674,0.17438992731048808,0.17994548286604362,0.12725856697819315,0.2159657320872274
231,00:00:07.708,0.26960020768431986,0.30124610591900314,0.1764797507788162,0.33107476635514016
232,00:00:07.741,0.14813084112149533,0.13473520249221183,0.11865264797507788,0.19100467289719625
233,00:00:07.774,0.14354880581516097,0.15868380062305296,0.1118380062305296,0.1601246105919003
234,00:00:07.808,0.2560228452751817,0.23707165109034267,0.21608255451713396,0.31491433021806853
235,00:00:07.841,0.31340861889927313,0.37916666666666665,0.20556853582554518,0.3554906542056075
236,00:00:07.875,0.2784267912772586,0.2896417445482866,0.2037772585669782,0.3418613707165109
237,00:00:07.908,0.37342938733125647,0.49731308411214953,0.24641744548286604,0.3765576323987539
238,00:00:07.941,0.43615005192108,0.48555295950155763,0.2974299065420561,0.5254672897196262
239,00:00:07.975,0.3294522326064382,0.3617601246105919,0.22776479750778816,0.3988317757009346
240,00:00:08.008,0.5609553478712358,0.582632398753894,0.43481308411214953,0.6654205607476635
241,00:00:08.041,0.36104620976116303,0.40883956386292836,0.24373052959501557,0.43056853582554516
242,00:00:08.075,0.2568146417445483,0.2918613707165109,0.1742601246105919,0.30432242990654207
243,00:00:08.108,0.4240524402907581,0.550778816199377,0.26545950155763237,0.4559190031152648
244,00:00:08.141,0.22385773624091385,0.26370716510903425,0.15007788161993768,0.25778816199376947
245,00:00:08.175,0.270742471443406,0.3153816199376947,0.1772196261682243,0.31962616822429907
246,00:00:08.208,0.2450415368639668,0.3068146417445483,0.15891744548286604,0.269392523364486
247,00:00:08.242,0.3190939771547248,0.38500778816199377,0.22975077881619937,0.3425233644859813
248,00:00:08.275,0.2544392523364486,0.31277258566978194,0.1618380062305296,0.28870716510903427
249,00:00:08.308,0.28690290758047765,0.30825545171339563,0.20774922118380063,0.34470404984423675
250,00:00:08.342,0.18701973001038422,0.2201323987538941,0.12690809968847352,0.21401869158878506
251,00:00:08.375,0.13341121495327105,0.08886292834890966,0.10759345794392523,0.2037772585669782
252,00:00:08.408,0.21932762201453784,0.2597741433021807,0.1394080996884735,0.2588006230529595
253,00:00:08.442,0.1614226375908619,0.18235981308411214,0.10572429906542057,0.19618380062305296
254,00:00:08.475,0.31295430944963654,0.32285825545171337,0.23991433021806854,0.3760903426791277
255,00:00:08.508,0.6470794392523365,0.7729750778816199,0.4819314641744548,0.6863317757009346
256,00:00:08.542,0.2429257528556594,0.21191588785046728,0.21433021806853583,0.3025311526479751
257,00:00:08.575,0.22636292834890967,0.21203271028037382,0.177803738317757,0.28925233644859816
258,00:00:08.609,0.21697819314641745,0.2713785046728972,0.1404595015576324,0.23909657320872274
259,00:00:08.642,0.23441069574247142,0.3130841121495327,0.15124610591900312,0.2389018691588785
260,00:00:08.675,0.19776739356178608,0.2215342679127726,0.14197819314641744,0.22978971962616823
261,00:00:08.709,0.2050882658359294,0.23430685358255451,0.1277258566978193,0.2532320872274143
262,00:00:08.742,0.23499480789200414,0.3381619937694704,0.13738317757009347,0.2294392523364486
263,00:00:08.775,0.1686656282450675,0.19295171339563863,0.12410436137071651,0.18894080996884735
264,00:00:08.809,0.27377985462097615,0.3894080996884735,0.16292834890965732,0.26900311526479753
265,00:00:08.842,0.15137590861889927,0.23134735202492213,0.07776479750778816,0.14501557632398754
266,00:00:08.876,0.20746365524402907,0.2798286604361371,0.12644080996884735,0.2161214953271028
267,00:00:08.909,0.14479491173416406,0.17192367601246106,0.09976635514018692,0.16269470404984424
268,00:00:08.942,0.12946521287642784,0.1537772585669782,0.09575545171339564,0.13886292834890965
269,00:00:08.976,0.14186137071651092,0.1619158878504673,0.09836448598130841,0.16530373831775702
270,00:00:09.009,0.36009865005192104,0.35954049844236763,0.2948208722741433,0.42593457943925234
271,00:00:09.042,0.12362409138110071,0.15938473520249222,0.0808411214953271,0.13064641744548286
272,00:00:09.076,0.13104880581516096,0.16985981308411216,0.07562305295950156,0.14766355140186915
273,00:00:09.109,0.12894600207684317,0.14633956386292835,0.10027258566978194,0.1402258566978193
274,00:00:09.142,0.295236240913811,0.29618380062305294,0.2404595015576324,0.3490654205607477
275,00:00:09.176,0.19643042575285566,0.22850467289719625,0.13259345794392524,0.22819314641744548
276,00:00:09.209,0.13661734164070613,0.15202492211838006,0.09154984423676013,0.1662772585669782
277,00:00:09.243,0.19190031152647977,0.257398753894081,0.13111370716510903,0.18718847352024923
278,00:00:09.276,0.1990913811007269,0.2569704049844237,0.14092679127725857,0.19937694704049844
279,00:00:09.309,0.11269470404984423,0.1095404984423676,0.10276479750778816,0.12577881619937695
280,00:00:09.343,0.17483125649013498,0.20681464174454828,0.13068535825545172,0.186993769470405
281,00:00:09.376,0.1268172377985462,0.15190809968847352,0.0875778816199377,0.1409657320872274
282,00:00:09.409,0.1616952232606438,0.18368380062305295,0.15588006230529594,0.14552180685358254
283,00:00:09.443,0.05786604361370717,0.05677570093457944,0.031347352024922115,0.08547507788161994
284,00:00:09.476,0.058112668743509864,0.04357476635514019,0.04497663551401869,0.08578660436137071
285,00:00:09.510,3.8840732087227416,4.055724299065421,2.8847741433021805,4.711721183800623
286,00:00:09.543,0.023922637590861887,0.004361370716510903,0.031386292834890965,0.0360202492211838
287,00:00:09.576,0.455205088265836,0.4702881619937695,0.33302180685358257,0.5623052959501558
288,00:00:09.610,0.28899273104880585,0.2888239875389408,0.2133177570093458,0.36483644859813086
289,00:00:09.643,0.33332035306334373,0.346183800623053,0.2318146417445483,0.4219626168224299
290,00:00:09.676,0.26361630321910695,0.26300623052959504,0.19532710280373833,0.33251557632398754
291,00:00:09.710,0.3143042575285566,0.4260903426791277,0.19088785046728973,0.32593457943925236
292,00:00:09.743,0.2384345794392523,0.27873831775700936,0.1554127725856698,0.2811526479750779
293,00:00:09.776,0.207904984423676,0.26468068535825545,0.1257398753894081,0.23329439252336448
294,00:00:09.810,0.23001038421599165,0.2825934579439252,0.13185358255451712,0.2755841121495327
295,00:00:09.843,0.2807502596053998,0.3431853582554517,0.16947040498442367,0.329595015576324
296,00:00:09.877,0.29414589823468323,0.33286604361370714,0.1969626168224299,0.3526090342679128
297,00:00:09.910,0.23216510903426793,0.29450934579439253,0.14840342679127727,0.25358255451713396
298,00:00:09.943,0.2070482866043614,0.26834112149532713,0.1390576323987539,0.21374610591900312
299,00:00:09.977,0.1980010384215992,0.22316978193146417,0.13345015576323987,0.23738317757009345
300,00:00:10.010,0.5423935617860852,0.5385903426791278,0.4364096573208723,0.6521806853582555
301,00:00:10.043,0.28228193146417446,0.2850467289719626,0.215303738317757,0.34649532710280373
302,00:00:10.077,0.17258566978193146,0.17815420560747663,0.12819314641744547,0.21140965732087227
303,00:00:10.110,0.20443925233644858,0.2321651090342679,0.14170560747663552,0.23944704049844237
304,00:00:10.143,0.31390186915887847,0.43138629283489094,0.18243769470404986,0.3278816199376947
305,00:00:10.177,0.20417964693665627,0.2695872274143302,0.1264018691588785,0.21654984423676013
306,00:00:10.210,0.09149792315680166,0.08746105919003115,0.07359813084112149,0.11343457943925234
307,00:00:10.244,0.19920820353063343,0.23138629283489096,0.1395638629283489,0.22667445482866044
308,00:00:10.277,0.24933800623052957,0.29669003115264797,0.17355919003115264,0.27776479750778815
309,00:00:10.310,0.2132658359293873,0.2211448598130841,0.18508566978193147,0.23356697819314642
