Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
48,00:00:02.002,0.0,0.0,0.0,0.0
49,00:00:02.044,0.0006230529595015575,0.0005841121495327102,0.0011292834890965732,0.00015576323987538941
50,00:00:02.085,0.003219106957424714,0.005841121495327103,0.0032320872274143302,0.0005841121495327102
51,00:00:02.127,0.00249221183800623,0.006425233644859813,0.0008566978193146418,0.00019470404984423675
52,00:00:02.169,0.0,0.0,0.0,0.0
53,00:00:02.211,0.00027258566978193146,0.0,0.000661993769470405,0.00015576323987538941
54,00:00:02.252,0.0008047767393561785,0.0,0.002141744548286604,0.00027258566978193146
55,00:00:02.294,0.00012980269989615784,0.0,0.00035046728971962614,3.8940809968847354e-05
56,00:00:02.336,0.0,0.0,0.0,0.0
57,00:00:02.377,0.0004153686396677051,0.0005841121495327102,0.0005451713395638629,0.00011682242990654206
58,00:00:02.419,0.0006100726895119419,0.0,0.0017133956386292835,0.00011682242990654206
59,00:00:02.461,0.00027258566978193146,0.0,0.000778816199376947,3.8940809968847354e-05
60,00:00:02.502,0.7177959501557633,1.7258956386292834,0.1360981308411215,0.29139408099688474
61,00:00:02.544,0.00018172377985462097,0.0,0.0005062305295950156,3.8940809968847354e-05
62,00:00:02.586,6.490134994807892e-05,0.0,0.00019470404984423675,0.0
63,00:00:02.628,6.490134994807892e-05,0.0,0.00019470404984423675,0.0
64,00:00:02.669,0.0008696780893042575,0.00011682242990654206,0.00132398753894081,0.0011682242990654205
65,00:00:02.711,9.086188992731048e-05,0.0,0.00027258566978193146,0.0
66,00:00:02.753,0.0,0.0,0.0,0.0
67,00:00:02.794,0.00012980269989615784,0.0,0.00035046728971962614,3.8940809968847354e-05
68,00:00:02.836,0.00010384215991692627,0.0,0.00031152647975077883,0.0
69,00:00:02.878,3.8940809968847354e-05,0.0,0.00011682242990654206,0.0
70,00:00:02.920,0.0,0.0,0.0,0.0
71,00:00:02.961,2.5960539979231568e-05,0.0,7.788161993769471e-05,0.0
72,00:00:03.003,0.0005711318795430945,0.0,0.0017133956386292835,0.0
73,00:00:03.045,0.0,0.0,0.0,0.0
74,00:00:03.086,0.0,0.0,0.0,0.0
75,00:00:03.128,2.5960539979231568e-05,0.0,7.788161993769471e-05,0.0
76,00:00:03.170,5.1921079958463136e-05,0.0,0.00015576323987538941,0.0
77,00:00:03.212,0.0,0.0,0.0,0.0
78,00:00:03.253,0.0,0.0,0.0,0.0
79,00:00:03.295,0.0,0.0,0.0,0.0
80,00:00:03.337,0.0,0.0,0.0,0.0
81,00:00:03.378,0.0,0.0,0.0,0.0
82,00:00:03.420,0.0,0.0,0.0,0.0
83,00:00:03.462,0.0,0.0,0.0,0.0
84,00:00:03.503,0.0,0.0,0.0,0.0
85,00:00:03.545,0.0,0.0,0.0,0.0
86,00:00:03.587,0.0,0.0,0.0,0.0
87,00:00:03.629,0.0,0.0,0.0,0.0
88,00:00:03.670,0.0,0.0,0.0,0.0
89,00:00:03.712,0.0,0.0,0.0,0.0
90,00:00:03.754,5.1921079958463136e-05,0.0,7.788161993769471e-05,7.788161993769471e-05
91,00:00:03.795,0.0010124610591900312,0.0029205607476635513,3.8940809968847354e-05,7.788161993769471e-05
92,00:00:03.837,2.5960539979231568e-05,0.0,7.788161993769471e-05,0.0
93,00:00:03.879,0.0,0.0,0.0,0.0
94,00:00:03.921,0.0,0.0,0.0,0.0
95,00:00:03.962,0.0,0.0,0.0,0.0
96,00:00:04.004,0.0,0.0,0.0,0.0
97,00:00:04.046,0.0,0.0,0.0,0.0
98,00:00:04.087,0.0,0.0,0.0,0.0
99,00:00:04.129,0.0,0.0,0.0,0.0
100,00:00:04.171,0.0,0.0,0.0,0.0
101,00:00:04.213,0.0,0.0,0.0,0.0
102,00:00:04.254,0.0,0.0,0.0,0.0
103,00:00:04.296,0.8869418483904465,0.16799065420560746,2.482632398753894,0.010202492211838006
104,00:00:04.338,2.123377466251298,0.7718457943925233,5.5110981308411215,0.08718847352024922
105,00:00:04.379,3.306645898234683,0.9618380062305296,8.424376947040498,0.5337227414330218
106,00:00:04.421,4.457593457943925,0.32087227414330216,12.85233644859813,0.19957165109034267
107,00:00:04.463,5.117263759086189,0.22959501557632397,14.954244548286605,0.16795171339563864
108,00:00:04.504,5.930192107995846,0.18138629283489097,17.44688473520249,0.16230529595015578
109,00:00:04.546,5.613862928348909,0.03785046728971963,16.663979750778815,0.13975856697819314
110,00:00:04.588,6.5999740394600215,0.21187694704049845,19.363629283489097,0.2244158878504673
111,00:00:04.630,6.651466770508826,0.13870716510903427,19.43773364485981,0.3779595015576324
112,00:00:04.671,6.619794911734164,0.16993769470404985,19.387967289719626,0.3014797507788162
113,00:00:04.713,9.261033229491174,6.871028037383177,19.507982866043612,1.404088785046729
114,00:00:04.755,6.2844496365524405,0.9979361370716511,17.503154205607476,0.35225856697819313
115,00:00:04.796,6.814758566978193,2.1569704049844236,17.583644859813084,0.7036604361370716
116,00:00:04.838,5.1882917964693664,0.5257009345794392,14.733528037383177,0.3056464174454829
117,00:00:04.880,5.080231048805815,1.5209501557632399,13.111253894080997,0.6084890965732087
118,00:00:04.922,3.089317237798546,0.42718068535825543,8.3404984423676,0.5002725856697819
119,00:00:04.963,2.5417056074766355,0.9769080996884735,5.570755451713396,1.0774532710280373
120,00:00:05.005,1.076661474558671,0.2091121495327103,2.7360981308411216,0.2847741433021807
121,00:00:05.047,0.18237279335410175,0.0035046728971962616,0.5138239875389408,0.029789719626168224
122,00:00:05.088,6.2508696780893045,6.816783489096573,0.9864485981308411,10.949376947040498
123,00:00:05.130,27.47494807892004,15.829322429906542,1.7246495327102804,64.87087227414331
124,00:00:05.172,26.509670301142265,23.046728971962615,2.5875778816199375,53.894704049844236
125,00:00:05.214,19.155854101765318,20.273208722741433,3.1528426791277258,34.04151090342679
126,00:00:05.255,18.215965732087227,21.70502336448598,4.037188473520249,28.90568535825545
127,00:00:05.297,18.12934839044652,23.726129283489097,4.667017133956386,25.99489875389408
128,00:00:05.339,15.709994807892004,21.863045171339564,4.510864485981308,20.75607476635514
129,00:00:05.380,13.99905244029076,18.173208722741432,6.242367601246106,17.581580996884735
130,00:00:05.422,11.352258566978193,14.114057632398755,5.517328660436137,14.425389408099688
131,00:00:05.464,11.540225856697822,15.16522585669782,6.070249221183801,13.385202492211839
132,00:00:05.505,14.473026998961577,19.92830996884735,6.51082554517134,16.979945482866043
133,00:00:05.547,13.771715991692625,17.447897196261682,7.80778816199377,16.05946261682243
134,00:00:05.589,12.035812564901349,15.331814641744549,7.007204049844237,13.768419003115264
135,00:00:05.631,11.800791796469367,13.533683800623052,7.838707165109034,14.029984423676012
136,00:00:05.672,11.20608774662513,12.989914330218069,7.833566978193146,12.794781931464174
137,00:00:05.714,10.438577362409138,12.025233644859814,7.533216510903427,11.757281931464174
138,00:00:05.756,10.712954309449637,11.252803738317757,8.086370716510903,12.799688473520249
139,00:00:05.797,10.170119418483905,11.640654205607477,7.304127725856698,11.565576323987539
140,00:00:05.839,9.97427310488058,11.2577492211838,7.381386292834891,11.283683800623052
141,00:00:05.881,8.097066458982347,8.772001557632398,6.085981308411215,9.433216510903426
142,00:00:05.923,6.413239875389408,6.328894080996885,5.018341121495327,7.892484423676012
143,00:00:05.964,7.029543094496366,7.028465732087227,5.393380062305296,8.666783489096574
144,00:00:06.006,5.529010903426792,4.921417445482866,4.469353582554517,7.196261682242991
145,00:00:06.048,5.739421079958464,5.914252336448598,3.7690809968847354,7.534929906542056
146,00:00:06.089,5.38917445482866,4.830607476635514,4.31690031152648,7.0200155763239875
147,00:00:06.131,5.477427310488058,5.0947819314641745,4.664953271028037,6.672546728971962
148,00:00:06.173,5.7436396677050885,5.611876947040498,4.479244548286604,7.139797507788162
149,00:00:06.215,6.695898234683281,7.266277258566978,4.488356697819315,8.333060747663552
150,00:00:06.256,5.541420041536864,5.267328660436137,4.176129283489097,7.180802180685358
151,00:00:06.298,6.344068016614746,5.9391744548286605,5.40880062305296,7.684228971962617
152,00:00:06.340,7.511292834890966,7.381697819314642,6.074104361370717,9.078076323987538
153,00:00:06.381,9.328673416407062,9.238395638629283,7.893419003115265,10.854205607476635
154,00:00:06.423,9.075480269989615,9.11183800623053,7.527414330218068,10.58718847352025
155,00:00:06.465,10.504802699896159,10.99489875389408,8.548208722741434,11.97130062305296
156,00:00:06.506,9.781139667705089,9.90677570093458,8.064330218068536,11.37231308411215
157,00:00:06.548,8.943509865005192,9.320404984423677,7.12940031152648,10.38072429906542
158,00:00:06.590,7.342821910695743,7.0965732087227416,6.21082554517134,8.721066978193146
159,00:00:06.632,7.491718587746625,7.507476635514019,5.868535825545171,9.099143302180686
160,00:00:06.673,8.350739875389408,7.985864485981309,6.878193146417446,10.188161993769471
161,00:00:06.715,11.09796209761163,10.712110591900311,9.383917445482867,13.197858255451713
162,00:00:06.757,11.186539460020768,11.599727414330218,9.014252336448598,12.94563862928349
163,00:00:06.798,11.188058151609553,11.418496884735202,9.216433021806854,12.929244548286604
164,00:00:06.840,11.112564901349948,11.202414330218069,9.09793613707165,13.037344236760125
165,00:00:06.882,10.471196780893044,10.756814641744548,8.529244548286604,12.127531152647975
166,00:00:06.924,8.973273624091382,8.887889408099689,7.603232087227414,10.42869937694704
167,00:00:06.965,9.12836188992731,9.564096573208722,7.543419003115265,10.277570093457944
168,00:00:07.007,14.631191588785049,15.01927570093458,12.206619937694704,16.667679127725858
169,00:00:07.049,14.801531671858774,15.493925233644859,12.244742990654206,16.665926791277258
170,00:00:07.090,11.144080996884734,10.67227414330218,9.709228971962617,13.050739875389407
171,00:00:07.132,5.698104880581517,4.947468847352025,5.048481308411215,7.098364485981309
172,00:00:07.174,11.193834371754932,11.332982866043613,9.294353582554518,12.954166666666667
173,00:00:07.216,10.043055555555554,10.275233644859814,8.27566199376947,11.578271028037383
174,00:00:07.257,9.74865005192108,10.291394080996884,7.846183800623053,11.108372274143303
175,00:00:07.299,10.330308930425753,10.570911214953272,8.439758566978194,11.980257009345795
176,00:00:07.341,10.012461059190032,10.057904984423676,8.385241433021807,11.59423676012461
177,00:00:07.382,9.789641744548286,9.558021806853583,8.291121495327102,11.519781931464175
178,00:00:07.424,9.871690031152648,10.216705607476635,8.222274143302181,11.176090342679128
179,00:00:07.466,7.6959501557632395,7.617095015576324,6.519665109034268,8.951090342679128
180,00:00:07.507,5.1917445482866045,4.143457943925234,4.747936137071651,6.683839563862929
181,00:00:07.549,4.74392523364486,4.495443925233645,3.3527258566978193,6.383605919003116
182,00:00:07.591,7.8027388369678095,6.88208722741433,6.748130841121496,9.7779984423676
183,00:00:07.633,9.294327622014539,9.590732087227414,7.638785046728972,10.653465732087227
184,00:00:07.674,9.115745067497404,9.067056074766356,7.759968847352025,10.520210280373831
185,00:00:07.716,8.637448078920041,8.82363707165109,7.150155763239876,9.938551401869159
186,00:00:07.758,8.060267393561785,8.491666666666667,6.546378504672897,9.142757009345795
187,00:00:07.799,6.948091900311527,6.622235202492212,5.761565420560748,8.46047507788162
188,00:00:07.841,7.2688084112149545,7.365420560747664,5.695210280373832,8.745794392523365
189,00:00:07.883,6.578842159916927,6.781191588785047,4.96082554517134,7.994509345794392
190,00:00:07.925,5.5404205607476635,5.115848909657321,4.469470404984424,7.035942367601246
191,00:00:07.966,3.8210280373831775,3.201830218068536,3.0279595015576324,5.233294392523365
192,00:00:08.008,3.7247014537902388,3.077531152647975,3.1167834890965733,4.979789719626168
193,00:00:08.050,4.417951713395639,4.111448598130841,3.655646417445483,5.4867601246105915
194,00:00:08.091,6.4230269989615785,6.221923676012461,5.384034267912773,7.663123052959501
195,00:00:08.133,7.755711318795432,7.509618380062305,6.308216510903427,9.449299065420561
196,00:00:08.175,8.972780373831776,9.387694704049844,7.143808411214954,10.38683800623053
197,00:00:08.217,9.18552699896158,9.09696261682243,7.873442367601246,10.58617601246106
198,00:00:08.258,8.781632917964693,8.77535046728972,7.426791277258567,10.142757009345795
199,00:00:08.300,7.907191069574246,7.6640576323987535,6.845249221183801,9.212266355140187
200,00:00:08.342,7.059826064382139,7.170015576323988,5.883956386292835,8.125506230529595
201,00:00:08.383,6.294340602284528,5.794003115264798,5.532904984423676,7.556113707165109
202,00:00:08.425,6.264966251298027,5.525038940809969,5.582749221183801,7.6871105919003115
203,00:00:08.467,7.521728971962617,7.559657320872274,6.205295950155763,8.800233644859814
204,00:00:08.508,8.042263759086188,7.919548286604361,6.819898753894081,9.387344236760125
205,00:00:08.550,6.849883177570093,6.555218068535826,5.8639018691588785,8.130529595015576
206,00:00:08.592,5.591978193146417,4.890654205607476,4.86923676012461,7.016043613707165
207,00:00:08.634,5.677570093457944,5.266666666666667,4.647390965732087,7.118652647975078
208,00:00:08.675,70.81147455867081,70.4107476635514,85.53364485981308,56.49003115264797
209,00:00:08.717,15.167017133956387,21.598559190031153,16.69595015576324,7.206542056074766
210,00:00:08.759,13.091121495327103,18.697585669781933,14.603309968847352,5.972468847352025
211,00:00:08.800,13.327128764278298,19.64996105919003,14.438746105919003,5.892679127725857
212,00:00:08.842,13.430685358255452,19.476752336448598,14.676908099688474,6.138395638629284
213,00:00:08.884,6.824948078920041,8.803971962616822,7.833839563862928,3.837032710280374
214,00:00:08.926,12.536227933541019,18.790070093457945,12.736915887850467,6.081697819314642
215,00:00:08.967,13.868847352024922,19.73777258566978,15.264018691588785,6.604750778816199
216,00:00:09.009,20.507113187954307,37.55467289719626,16.54190031152648,7.424766355140187
217,00:00:09.051,9.421041017653167,17.606191588785048,6.9774143302180685,3.679517133956386
218,00:00:09.092,4.521170820353063,5.7951323987538945,5.3350856697819315,2.4332943925233645
219,00:00:09.134,4.283125649013499,5.83851246105919,4.714914330218068,2.29595015576324
220,00:00:09.176,5.189252336448598,6.437305295950155,6.08516355140187,3.0452881619937693
221,00:00:09.218,5.7308930425752855,6.705295950155763,6.670560747663552,3.816822429906542
222,00:00:09.259,7.786760124610592,10.235942367601247,8.30136292834891,4.82297507788162
223,00:00:09.301,7.626064382139148,8.560397196261682,9.202297507788161,5.115498442367601
224,00:00:09.343,8.129088785046727,9.725233644859813,9.15981308411215,5.502219626168224
225,00:00:09.384,9.145145379023884,10.954789719626168,10.282515576323988,6.198130841121495
226,00:00:09.426,10.838369678089302,12.957982866043613,12.09598909657321,7.46113707165109
227,00:00:09.468,8.188707165109035,8.696339563862928,8.850817757009345,7.018964174454829
228,00:00:09.509,8.898701973001039,9.831931464174454,9.34595015576324,7.5182242990654204
229,00:00:09.551,9.978115264797509,11.24968847352025,10.864914330218069,7.8197429906542055
230,00:00:09.593,10.366030633437175,11.728660436137071,11.547780373831776,7.821651090342679
231,00:00:09.635,11.170430944963655,12.857320872274144,12.770872274143303,7.8830996884735205
232,00:00:09.676,14.583579958463135,18.722313084112148,16.050077881619938,8.97834890965732
233,00:00:09.718,15.833748701973,21.66518691588785,16.628621495327103,9.20743769470405
234,00:00:09.760,16.095703530633436,21.473831775700933,16.673169781931463,10.140109034267914
235,00:00:09.801,17.70343977154725,24.841666666666665,17.479439252336448,10.78921339563863
236,00:00:09.843,17.90913811007269,24.71853582554517,18.137305295950156,10.871573208722742
237,00:00:09.885,20.090680166147454,29.593652647975077,19.02328660436137,11.65510124610592
238,00:00:09.927,20.640420560747664,29.57231308411215,19.85739875389408,12.49154984423676
239,00:00:09.968,23.133865524402907,34.43718847352025,21.289369158878504,13.67503894080997
240,00:00:10.010,23.715835929387335,34.291121495327104,22.03103582554517,14.82535046728972
241,00:00:10.052,24.90185617860851,35.475700934579436,23.039018691588787,16.19084890965732
242,00:00:10.093,25.698104880581514,36.26974299065421,23.46651090342679,17.35806074766355
243,00:00:10.135,26.529958463136037,38.455646417445486,23.701791277258568,17.43243769470405
244,00:00:10.177,27.120573727933543,39.1822429906542,24.2827492211838,17.896728971962617
245,00:00:10.219,27.806217549325027,41.67795950155763,24.553933021806852,17.186760124610593
246,00:00:10.260,28.595950155763237,42.78948598130841,25.379556074766356,17.618808411214953
247,00:00:10.302,28.84648234683281,44.425077881619934,25.375155763239874,16.73921339563863
248,00:00:10.344,29.2053738317757,46.62118380062305,25.24863707165109,15.74630062305296
249,00:00:10.385,29.072429906542055,47.002063862928345,24.856347352024923,15.358878504672898
250,00:00:10.427,28.76919781931464,46.739602803738315,24.468496884735202,15.099493769470405
251,00:00:10.469,28.166212357217024,46.9833722741433,23.885514018691588,13.629750778816199
252,00:00:10.510,27.888901869158875,47.982437694704046,23.168457943925233,12.515809968847352
253,00:00:10.552,27.579620976116303,47.98224299065421,22.715342679127726,12.041277258566979
254,00:00:10.594,28.118159397715473,49.350584112149534,22.808878504672897,12.195015576323987
255,00:00:10.636,28.091095534787126,49.06195482866043,23.06693925233645,12.144392523364486
256,00:00:10.677,28.317847871235724,49.932982866043616,22.815109034267913,12.20545171339564
257,00:00:10.719,28.793419003115265,50.225155763239876,23.272352024922117,12.8827492211838
258,00:00:10.761,29.221482346832815,50.113707165109034,23.59840342679128,13.95233644859813
259,00:00:10.802,29.440563343717553,50.219080996884735,23.916316199376947,14.186292834890965
260,00:00:10.844,29.843743509865007,51.392095015576324,24.31760124610592,13.821534267912773
261,00:00:10.886,29.857710280373833,51.61534267912773,24.499532710280373,13.458255451713395
262,00:00:10.928,29.477518172377984,51.6197429906542,24.03208722741433,12.78072429906542
263,00:00:10.969,28.061980789200415,49.60681464174455,23.082242990654205,11.496884735202492
264,00:00:11.011,27.324987019730013,48.287305295950155,22.798870716510905,10.888785046728971
265,00:00:11.053,26.32705088265836,46.43422897196262,21.995755451713396,10.551168224299065
266,00:00:11.094,25.552206645898234,44.816705607476635,21.474571651090343,10.365342679127727
267,00:00:11.136,25.56161734164071,45.17904984423676,21.625934579439253,9.879867601246106
268,00:00:11.178,25.827673935617863,45.75093457943925,21.9446261682243,9.787461059190031
269,00:00:11.220,25.377154724818272,44.8893691588785,21.709190031152648,9.532904984423675
270,00:00:11.261,22.531775700934578,39.56600467289719,19.80404984423676,8.225272585669781
271,00:00:11.303,23.030503634475597,40.963356697819314,19.860708722741432,8.267445482866044
272,00:00:11.345,23.73345015576324,42.50144080996885,20.15404984423676,8.544859813084113
273,00:00:11.386,23.03158099688473,40.829595015576324,19.907242990654204,8.357904984423676
274,00:00:11.428,23.06965212876428,41.36538161993769,19.57472741433022,8.268847352024922
275,00:00:11.470,20.634306853582554,35.93605919003115,18.53859034267913,7.428271028037384
276,00:00:11.511,19.382515576323986,33.30031152647975,17.81682242990654,7.03041277258567
277,00:00:11.553,19.84497663551402,34.31102024922119,18.07667445482866,7.147235202492212
278,00:00:11.595,17.93916147455867,29.99450934579439,17.216355140186916,6.606619937694704
279,00:00:11.637,17.35231048805815,28.91654984423676,16.815693146417445,6.324688473520249
280,00:00:11.678,15.770716510903426,26.799143302180685,15.010007788161994,5.502998442367601
281,00:00:11.720,13.108735721703013,20.552492211838008,13.915771028037383,4.857943925233645
282,00:00:11.762,13.956477154724817,22.744820872274143,14.12538940809969,4.999221183800623
283,00:00:11.803,12.661500519210799,20.535942367601248,12.851596573208722,4.59696261682243
284,00:00:11.845,8.409060228452752,12.621534267912773,9.370716510903426,3.2349299065420563
285,00:00:11.887,6.421573208722741,9.942951713395638,6.74964953271028,2.5721183800623053
286,00:00:11.929,14.749857217030113,24.860397196261683,14.21651090342679,5.172663551401869
287,00:00:11.970,15.052232606438212,24.854517133956385,14.844820872274143,5.457359813084112
288,00:00:12.012,14.424805295950156,23.623169781931463,14.634151090342678,5.017095015576324
289,00:00:12.054,16.669859813084113,27.9220015576324,16.35615264797508,5.73142523364486
290,00:00:12.095,17.10948857736241,28.739641744548287,16.66179906542056,5.92702492211838
291,00:00:12.137,20.375934579439253,34.998598130841124,19.110942367601247,7.018263239875389
292,00:00:12.179,18.44818276220145,30.280101246105918,18.279906542056075,6.784540498442367
293,00:00:12.221,19.449818276220146,33.61904205607477,18.06596573208723,6.664447040498442
294,00:00:12.262,19.554543094496367,33.32266355140187,18.443535825545172,6.897429906542056
295,00:00:12.304,20.52267653167186,35.03917445482866,19.26121495327103,7.267640186915888
296,00:00:12.346,20.456295430944966,33.99852024922119,19.79598909657321,7.5743769470404985
297,00:00:12.387,23.522546728971964,39.75268691588785,21.94256230529595,8.872390965732087
298,00:00:12.429,20.31361630321911,33.719197819314644,19.577336448598132,7.644314641744549
299,00:00:12.471,19.78617601246106,32.61444704049844,19.353933021806853,7.390147975077881
300,00:00:12.512,23.153271028037384,38.64264018691589,21.924532710280374,8.892640186915887
301,00:00:12.554,23.52039200415369,39.604633956386294,21.621378504672897,9.33516355140187
302,00:00:12.596,20.5283748701973,34.358878504672894,19.10233644859813,8.123909657320873
303,00:00:12.638,20.197222222222223,33.81814641744548,18.643068535825545,8.130451713395638
304,00:00:12.679,22.767731048805814,38.61736760124611,20.307515576323986,9.378309968847352
305,00:00:12.721,21.931632917964695,36.50447819314642,19.235319314641746,10.055101246105918
306,00:00:12.763,19.43145119418484,31.676246105919002,17.554205607476636,9.063901869158878
307,00:00:12.804,24.263395638629287,40.89844236760125,20.924766355140186,10.966978193146417
308,00:00:12.846,20.800532191069575,33.53309968847352,18.608021806853582,10.26047507788162
309,00:00:12.888,24.00634735202492,39.36164330218069,20.712110591900313,11.94528816199377
310,00:00:12.930,24.91427829698858,40.710669781931465,21.18477414330218,12.847390965732087
311,00:00:12.971,17.65233644859813,27.41822429906542,15.9976246105919,9.541160436137071
312,00:00:13.013,16.796015057113188,26.30677570093458,15.198559190031153,8.882710280373832
313,00:00:13.055,21.095859293873314,33.19739096573209,18.53041277258567,11.55977414330218
314,00:00:13.096,16.253569574247145,24.682904984423676,14.907593457943925,9.170210280373832
315,00:00:13.138,19.048208722741432,30.894665109034268,16.096690031152647,10.153271028037382
316,00:00:13.180,20.870794392523365,34.51841900311526,17.172858255451715,10.921105919003116
317,00:00:13.222,19.41048805815161,34.278232087227416,14.533216510903427,9.420015576323987
318,00:00:13.263,20.0803738317757,34.864291277258566,15.045989096573209,10.330841121495327
319,00:00:13.305,17.275843717549325,27.06351246105919,14.764018691588785,10.0
320,00:00:13.347,17.84118639667705,26.48138629283489,16.252881619937696,10.789291277258567
321,00:00:13.388,20.654841640706127,32.54322429906542,17.69318535825545,11.728115264797507
322,00:00:13.430,21.745340083073728,34.209345794392526,18.76923676012461,12.25743769470405
323,00:00:13.472,24.330724299065423,39.07133956386293,20.370210280373833,13.550623052959502
324,00:00:13.513,22.61784787123572,35.47792056074766,19.671456386292835,12.704166666666667
325,00:00:13.555,25.52933541017653,40.9756230529595,21.46997663551402,14.142406542056074
326,00:00:13.597,27.07959501557632,44.1279984423676,22.201168224299064,14.909618380062305
327,00:00:13.639,28.037292315680165,45.865771028037386,22.71347352024922,15.532632398753893
328,00:00:13.680,28.498429387331257,47.0940031152648,22.8476246105919,15.553660436137072
329,00:00:13.722,29.232333852544134,49.46444704049844,22.899493769470403,15.333060747663552
330,00:00:13.764,29.231191588785048,49.718302180685356,22.84088785046729,15.134384735202492
331,00:00:13.805,29.131451194184837,50.339369158878505,22.61557632398754,14.439408099688473
332,00:00:13.847,28.460643821391486,49.4988707165109,22.073753894080998,13.809306853582555
333,00:00:13.889,28.151246105919,50.00471183800623,21.220171339563862,13.228855140186916
334,00:00:13.931,28.744509345794388,51.0095015576324,21.773520249221185,13.450506230529594
335,00:00:13.972,28.976544652128766,50.91082554517134,22.251479750778817,13.767328660436137
336,00:00:14.014,27.283709761163035,48.321767912772586,21.050895638629285,12.478465732087228
337,00:00:14.056,26.57030114226376,46.850584112149534,20.588123052959503,12.272196261682243
